sensor_id,ubicacion,tipo_via,timestamp,conteo_vehiculos,temperatura_c,condicion_clima,lat,lon
SEN06,Circular 4ta,Local,2025-03-13 04:00:00,13,24.2,Nublado,6.24422,-75.5857
SEN06,Circular 4ta,Local,2025-03-13 06:00:00,43,21.2,Lluvia,6.24521,-75.58567
SEN06,Circular 4ta,Local,2025-03-13 08:00:00,45,25.7,Nublado,6.24466,-75.58577
SEN06,Circular 4ta,Local,2025-03-13 10:00:00,14,22.1,Soleado,6.24512,-75.58526
SEN06,Circular 4ta,Local,2025-03-13 12:00:00,16,25.5,Nublado,6.24404,-75.58537
SEN06,Circular 4ta,Local,2025-03-13 14:00:00,6,25.3,Soleado,6.24452,-75.58559
SEN06,Circular 4ta,Local,2025-03-13 16:00:00,45,25.3,Soleado,6.24471,-75.58555
SEN06,Circular 4ta,Local,2025-03-13 18:00:00,39,23.1,Soleado,6.24411,-75.58483
SEN06,Circular 4ta,Local,2025-03-13 20:00:00,24,24.2,Lluvia,6.2458,-75.58598
SEN06,Circular 4ta,Local,2025-03-13 22:00:00,13,19.4,Lluvia,6.24538,-75.5853
SEN06,Circular 4ta,Local,2025-03-14 00:00:00,17,19.8,Nublado,6.24435,-75.58428
SEN06,Circular 4ta,Local,2025-03-14 02:00:00,7,25.2,Lluvia,6.24547,-75.58518
SEN06,Circular 4ta,Local,2025-03-14 04:00:00,20,21.4,Soleado,6.24588,-75.58524
SEN06,Circular 4ta,Local,2025-03-14 06:00:00,42,29.8,Soleado,6.2445,-75.58584
SEN06,Circular 4ta,Local,2025-03-14 08:00:00,33,19.9,Soleado,6.24505,-75.58464
SEN06,Circular 4ta,Local,2025-03-14 10:00:00,14,25.9,Soleado,6.24535,-75.58473
SEN06,Circular 4ta,Local,2025-03-14 12:00:00,24,24.4,Soleado,6.24465,-75.58474
SEN06,Circular 4ta,Local,2025-03-14 14:00:00,18,21.6,Lluvia,6.24476,-75.58589
SEN06,Circular 4ta,Local,2025-03-14 16:00:00,47,21.2,Soleado,6.24439,-75.58554
SEN06,Circular 4ta,Local,2025-03-14 18:00:00,41,23.5,Soleado,6.24573,-75.58549
SEN06,Circular 4ta,Local,2025-03-14 20:00:00,20,23.0,Lluvia,6.24575,-75.58464
SEN06,Circular 4ta,Local,2025-03-14 22:00:00,17,27.3,Lluvia,6.24467,-75.58455
SEN06,Circular 4ta,Local,2025-03-15 00:00:00,8,26.1,Nublado,6.24438,-75.58474
SEN06,Circular 4ta,Local,2025-03-15 02:00:00,9,23.8,Nublado,6.24543,-75.58561
SEN06,Circular 4ta,Local,2025-03-15 04:00:00,8,24.7,Soleado,6.24545,-75.58518
SEN06,Circular 4ta,Local,2025-03-15 06:00:00,38,31.7,Soleado,6.24443,-75.58585
SEN06,Circular 4ta,Local,2025-03-15 08:00:00,36,28.4,Soleado,6.24475,-75.58517
SEN06,Circular 4ta,Local,2025-03-15 10:00:00,19,22.3,Nublado,6.24439,-75.58592
SEN06,Circular 4ta,Local,2025-03-15 12:00:00,20,28.2,Nublado,6.24513,-75.58449
SEN06,Circular 4ta,Local,2025-03-15 14:00:00,12,21.6,Soleado,6.24483,-75.58508
SEN06,Circular 4ta,Local,2025-03-15 16:00:00,48,23.4,Soleado,6.24599,-75.58547
SEN06,Circular 4ta,Local,2025-03-15 18:00:00,43,21.6,Soleado,6.24567,-75.58587
SEN06,Circular 4ta,Local,2025-03-15 20:00:00,10,23.7,Soleado,6.2457,-75.58519
SEN06,Circular 4ta,Local,2025-03-15 22:00:00,5,20.4,Soleado,6.24582,-75.58552
SEN06,Circular 4ta,Local,2025-03-16 00:00:00,5,22.9,Soleado,6.24447,-75.58551
SEN06,Circular 4ta,Local,2025-03-16 02:00:00,7,24.9,Nublado,6.24504,-75.58454
SEN06,Circular 4ta,Local,2025-03-16 04:00:00,13,21.3,Soleado,6.24474,-75.58493
SEN06,Circular 4ta,Local,2025-03-16 06:00:00,42,23.9,Lluvia,6.24543,-75.58422
SEN06,Circular 4ta,Local,2025-03-16 08:00:00,41,22.6,Nublado,6.24436,-75.58509
SEN06,Circular 4ta,Local,2025-03-16 10:00:00,11,25.5,Nublado,6.24579,-75.5842
SEN06,Circular 4ta,Local,2025-03-16 12:00:00,6,16.3,Soleado,6.2458,-75.58439
SEN06,Circular 4ta,Local,2025-03-16 14:00:00,13,22.0,Soleado,6.24405,-75.58411
SEN06,Circular 4ta,Local,2025-03-16 16:00:00,43,22.2,Nublado,6.24543,-75.58538
SEN06,Circular 4ta,Local,2025-03-16 18:00:00,27,20.8,Soleado,6.24495,-75.58428
SEN06,Circular 4ta,Local,2025-03-16 20:00:00,23,20.3,Nublado,6.24531,-75.58435
SEN06,Circular 4ta,Local,2025-03-16 22:00:00,2,17.9,Soleado,6.24424,-75.58539
SEN06,Circular 4ta,Local,2025-03-17 00:00:00,22,20.7,Soleado,6.24588,-75.58413
SEN06,Circular 4ta,Local,2025-03-17 02:00:00,6,23.2,Soleado,6.24507,-75.58422
SEN06,Circular 4ta,Local,2025-03-17 04:00:00,17,23.3,Lluvia,6.24569,-75.58404
SEN06,Circular 4ta,Local,2025-03-17 06:00:00,40,17.5,Lluvia,6.24408,-75.58584
SEN06,Circular 4ta,Local,2025-03-17 08:00:00,45,25.2,Lluvia,6.2454,-75.58599
SEN06,Circular 4ta,Local,2025-03-17 10:00:00,27,26.7,Lluvia,6.24511,-75.58586
SEN06,Circular 4ta,Local,2025-03-17 12:00:00,19,23.1,Lluvia,6.24574,-75.58423
SEN06,Circular 4ta,Local,2025-03-17 14:00:00,10,24.9,Soleado,6.24501,-75.58453
SEN06,Circular 4ta,Local,2025-03-17 16:00:00,35,18.6,Soleado,6.24534,-75.58582
SEN06,Circular 4ta,Local,2025-03-17 18:00:00,39,23.8,Soleado,6.24451,-75.58483
SEN06,Circular 4ta,Local,2025-03-17 20:00:00,13,22.3,Soleado,6.24507,-75.58457
SEN06,Circular 4ta,Local,2025-03-17 22:00:00,14,25.7,Nublado,6.24424,-75.58536
SEN06,Circular 4ta,Local,2025-03-18 00:00:00,11,21.7,Soleado,6.24407,-75.58529
SEN06,Circular 4ta,Local,2025-03-18 02:00:00,6,20.6,Lluvia,6.24447,-75.58435
SEN06,Circular 4ta,Local,2025-03-18 04:00:00,16,22.0,Soleado,6.24563,-75.58546
SEN06,Circular 4ta,Local,2025-03-18 06:00:00,43,24.8,Nublado,6.24444,-75.58401
SEN06,Circular 4ta,Local,2025-03-18 08:00:00,38,24.4,Soleado,6.24543,-75.58596
SEN06,Circular 4ta,Local,2025-03-18 10:00:00,15,24.3,Soleado,6.24404,-75.58529
SEN06,Circular 4ta,Local,2025-03-18 12:00:00,14,23.9,Soleado,6.24431,-75.58546
SEN06,Circular 4ta,Local,2025-03-18 14:00:00,26,22.2,Lluvia,6.2442,-75.58576
SEN06,Circular 4ta,Local,2025-03-18 16:00:00,41,26.0,Lluvia,6.24441,-75.58589
SEN06,Circular 4ta,Local,2025-03-18 18:00:00,46,21.4,Nublado,6.24443,-75.58476
SEN06,Circular 4ta,Local,2025-03-18 20:00:00,12,23.2,Soleado,6.24469,-75.585
SEN06,Circular 4ta,Local,2025-03-18 22:00:00,20,25.3,Soleado,6.24541,-75.58547
SEN06,Circular 4ta,Local,2025-03-19 00:00:00,17,21.9,Lluvia,6.244,-75.58443
SEN06,Circular 4ta,Local,2025-03-19 02:00:00,15,25.4,Nublado,6.24436,-75.58414
SEN06,Circular 4ta,Local,2025-03-19 04:00:00,22,25.0,Nublado,6.24457,-75.58541
SEN06,Circular 4ta,Local,2025-03-19 06:00:00,44,24.2,Nublado,6.24524,-75.58442
SEN06,Circular 4ta,Local,2025-03-19 08:00:00,38,17.9,Nublado,6.24436,-75.58544
SEN06,Circular 4ta,Local,2025-03-19 10:00:00,9,24.6,Soleado,6.24561,-75.58437
SEN06,Circular 4ta,Local,2025-03-19 12:00:00,22,25.3,Nublado,6.24469,-75.58568
SEN06,Circular 4ta,Local,2025-03-19 14:00:00,4,24.3,Soleado,6.24414,-75.58594
SEN06,Circular 4ta,Local,2025-03-19 16:00:00,40,21.0,Soleado,6.24496,-75.58545
SEN06,Circular 4ta,Local,2025-03-19 18:00:00,48,28.5,Soleado,6.24409,-75.58454
SEN06,Circular 4ta,Local,2025-03-19 20:00:00,19,19.8,Nublado,6.24536,-75.5851
SEN06,Circular 4ta,Local,2025-03-19 22:00:00,22,18.7,Lluvia,6.24522,-75.58599
SEN06,Circular 4ta,Local,2025-03-20 00:00:00,9,27.6,Soleado,6.24439,-75.58464
SEN06,Circular 4ta,Local,2025-03-20 02:00:00,19,27.3,Soleado,6.24551,-75.58491
SEN06,Circular 4ta,Local,2025-03-20 04:00:00,13,20.6,Nublado,6.24592,-75.58448
SEN06,Circular 4ta,Local,2025-03-20 06:00:00,27,23.1,Soleado,6.2457,-75.58466
SEN06,Circular 4ta,Local,2025-03-20 08:00:00,42,17.2,Nublado,6.24481,-75.5855
SEN06,Circular 4ta,Local,2025-03-20 10:00:00,17,21.4,Nublado,6.24416,-75.58411
SEN06,Circular 4ta,Local,2025-03-20 12:00:00,14,21.6,Soleado,6.24488,-75.58427
SEN06,Circular 4ta,Local,2025-03-20 14:00:00,13,30.4,Soleado,6.24468,-75.58589
SEN06,Circular 4ta,Local,2025-03-20 16:00:00,43,29.1,Nublado,6.246,-75.58498
SEN06,Circular 4ta,Local,2025-03-20 18:00:00,29,25.6,Nublado,6.24436,-75.5858
SEN06,Circular 4ta,Local,2025-03-20 20:00:00,20,23.9,Soleado,6.24543,-75.58538
SEN06,Circular 4ta,Local,2025-03-20 22:00:00,29,24.5,Soleado,6.24477,-75.58458
